,datetime,load_area,mkt_region,zone,mw,dt,md,wday,mw_norm
219,1/1/24 7:00,DEOK,WEST,DEOK,2731.262,2024-01-01 07:00:00,"(1, 1)",Monday,-0.8345511108437026
220,1/1/24 7:00,DOM,SOUTH,DOM,14243.496,2024-01-01 07:00:00,"(1, 1)",Monday,-0.17978604778342464
221,1/1/24 7:00,DPLCO,MIDATL,DPL,2054.196,2024-01-01 07:00:00,"(1, 1)",Monday,-0.5832108649543225
222,1/1/24 7:00,DUQ,WEST,DUQ,1384.462,2024-01-01 07:00:00,"(1, 1)",Monday,-1.0175146867461766
223,1/1/24 7:00,EASTON,MIDATL,DPL,30.829,2024-01-01 07:00:00,"(1, 1)",Monday,-0.349501377882571
224,1/1/24 7:00,EKPC,WEST,EKPC,1853.616,2024-01-01 07:00:00,"(1, 1)",Monday,-0.1999091923338031
225,1/1/24 7:00,JC,MIDATL,JC,2130.856,2024-01-01 07:00:00,"(1, 1)",Monday,-1.0766713321944104
226,1/1/24 7:00,ME,MIDATL,ME,1477.524,2024-01-01 07:00:00,"(1, 1)",Monday,-1.7587349396850127
227,1/1/24 7:00,OE,WEST,ATSI,6043.394,2024-01-01 07:00:00,"(1, 1)",Monday,-1.7797984698004103
229,1/1/24 7:00,PAPWR,WEST,ATSI,444.297,2024-01-01 07:00:00,"(1, 1)",Monday,-2.008998876520952
230,1/1/24 7:00,PE,MIDATL,PE,3849.73,2024-01-01 07:00:00,"(1, 1)",Monday,-1.239600416209589
231,1/1/24 7:00,PEPCO,MIDATL,PEP,2544.332,2024-01-01 07:00:00,"(1, 1)",Monday,-0.7296810507993844
232,1/1/24 7:00,PLCO,MIDATL,PL,4080.543,2024-01-01 07:00:00,"(1, 1)",Monday,-1.502338777491206
233,1/1/24 7:00,PN,MIDATL,PN,1691.908,2024-01-01 07:00:00,"(1, 1)",Monday,-1.6241917712265617
234,1/1/24 7:00,PS,MIDATL,PS,4076.614,2024-01-01 07:00:00,"(1, 1)",Monday,-1.3760881094060948
235,1/1/24 7:00,RECO,MIDATL,RECO,129.601,2024-01-01 07:00:00,"(1, 1)",Monday,-1.2630792419671473
236,1/1/24 7:00,SMECO,MIDATL,PEP,480.188,2024-01-01 07:00:00,"(1, 1)",Monday,0.015811489685793777
237,1/1/24 7:00,UGI,MIDATL,PL,118.987,2024-01-01 07:00:00,"(1, 1)",Monday,-0.9828116352605154
238,1/1/24 7:00,VMEU,MIDATL,AE,65.056,2024-01-01 07:00:00,"(1, 1)",Monday,-1.1809697561937416
239,1/1/24 7:00,RTO,RTO,RTO,84268.255,2024-01-01 07:00:00,"(1, 1)",Monday,-1.020169804927617
240,1/1/24 8:00,AECO,MIDATL,AE,899.724,2024-01-01 08:00:00,"(1, 1)",Monday,-0.6631336846523016
241,1/1/24 8:00,AEPAPT,WEST,AEP,4722.19,2024-01-01 08:00:00,"(1, 1)",Monday,-0.24447217759552892
242,1/1/24 8:00,AEPIMP,WEST,AEP,2608.332,2024-01-01 08:00:00,"(1, 1)",Monday,-1.887508508028996
243,1/1/24 8:00,AEPKPT,WEST,AEP,746.682,2024-01-01 08:00:00,"(1, 1)",Monday,-0.11505432251988891
244,1/1/24 8:00,AEPOPT,WEST,AEP,6318.473,2024-01-01 08:00:00,"(1, 1)",Monday,-0.9471177486421014
245,1/1/24 8:00,AP,WEST,AP,5724.045,2024-01-01 08:00:00,"(1, 1)",Monday,-0.6144127013243047
246,1/1/24 8:00,BC,MIDATL,BC,3341.716,2024-01-01 08:00:00,"(1, 1)",Monday,-0.6776989691476325
247,1/1/24 8:00,CE,WEST,CE,9151.687,2024-01-01 08:00:00,"(1, 1)",Monday,-1.2021507261406903
248,1/1/24 8:00,DAY,WEST,DAY,1780.0,2024-01-01 08:00:00,"(1, 1)",Monday,-1.113578658555159
249,1/1/24 8:00,DEOK,WEST,DEOK,2780.36,2024-01-01 08:00:00,"(1, 1)",Monday,-0.7201727359320829
250,1/1/24 8:00,DOM,SOUTH,DOM,14301.12,2024-01-01 08:00:00,"(1, 1)",Monday,-0.14946923619738203
251,1/1/24 8:00,DPLCO,MIDATL,DPL,2071.136,2024-01-01 08:00:00,"(1, 1)",Monday,-0.536742250642077
252,1/1/24 8:00,DUQ,WEST,DUQ,1406.443,2024-01-01 08:00:00,"(1, 1)",Monday,-0.8657106490877884
253,1/1/24 8:00,EASTON,MIDATL,DPL,31.551,2024-01-01 08:00:00,"(1, 1)",Monday,-0.2367920797483698
254,1/1/24 8:00,EKPC,WEST,EKPC,1922.03,2024-01-01 08:00:00,"(1, 1)",Monday,-0.05719158182824894
255,1/1/24 8:00,JC,MIDATL,JC,2145.773,2024-01-01 08:00:00,"(1, 1)",Monday,-1.0311367769586008
256,1/1/24 8:00,ME,MIDATL,ME,1521.913,2024-01-01 08:00:00,"(1, 1)",Monday,-1.5648546592520107
257,1/1/24 8:00,OE,WEST,ATSI,6134.678,2024-01-01 08:00:00,"(1, 1)",Monday,-1.6540486028293824
259,1/1/24 8:00,PAPWR,WEST,ATSI,457.161,2024-01-01 08:00:00,"(1, 1)",Monday,-1.8289000470554129
260,1/1/24 8:00,PE,MIDATL,PE,3925.911,2024-01-01 08:00:00,"(1, 1)",Monday,-1.1022376841418366
261,1/1/24 8:00,PEPCO,MIDATL,PEP,2598.955,2024-01-01 08:00:00,"(1, 1)",Monday,-0.6024869902027974
262,1/1/24 8:00,PLCO,MIDATL,PL,4237.813,2024-01-01 08:00:00,"(1, 1)",Monday,-1.2484171386817393
263,1/1/24 8:00,PN,MIDATL,PN,1754.487,2024-01-01 08:00:00,"(1, 1)",Monday,-1.3555384790421972
264,1/1/24 8:00,PS,MIDATL,PS,4055.859,2024-01-01 08:00:00,"(1, 1)",Monday,-1.4144467063091373
265,1/1/24 8:00,RECO,MIDATL,RECO,129.672,2024-01-01 08:00:00,"(1, 1)",Monday,-1.2590041555851106
266,1/1/24 8:00,SMECO,MIDATL,PEP,480.583,2024-01-01 08:00:00,"(1, 1)",Monday,0.01948448058794508
267,1/1/24 8:00,UGI,MIDATL,PL,116.14,2024-01-01 08:00:00,"(1, 1)",Monday,-1.1341023900726257
268,1/1/24 8:00,VMEU,MIDATL,AE,64.547,2024-01-01 08:00:00,"(1, 1)",Monday,-1.2327676299824126
269,1/1/24 8:00,RTO,RTO,RTO,85462.981,2024-01-01 08:00:00,"(1, 1)",Monday,-0.9123561173817756
270,1/1/24 9:00,AECO,MIDATL,AE,863.07,2024-01-01 09:00:00,"(1, 1)",Monday,-0.9119508538302238
271,1/1/24 9:00,AEPAPT,WEST,AEP,4777.174,2024-01-01 09:00:00,"(1, 1)",Monday,-0.17902140797916813
272,1/1/24 9:00,AEPIMP,WEST,AEP,2683.736,2024-01-01 09:00:00,"(1, 1)",Monday,-1.640860209387315
273,1/1/24 9:00,AEPKPT,WEST,AEP,755.379,2024-01-01 09:00:00,"(1, 1)",Monday,-0.05570630729794136
274,1/1/24 9:00,AEPOPT,WEST,AEP,6428.239,2024-01-01 09:00:00,"(1, 1)",Monday,-0.805867402092585
275,1/1/24 9:00,AP,WEST,AP,5914.692,2024-01-01 09:00:00,"(1, 1)",Monday,-0.3784417417826332
276,1/1/24 9:00,BC,MIDATL,BC,3355.048,2024-01-01 09:00:00,"(1, 1)",Monday,-0.6534810226049627
277,1/1/24 9:00,CE,WEST,CE,9174.262,2024-01-01 09:00:00,"(1, 1)",Monday,-1.1845839685983184
278,1/1/24 9:00,DAY,WEST,DAY,1842.0,2024-01-01 09:00:00,"(1, 1)",Monday,-0.8877869087820638
279,1/1/24 9:00,DEOK,WEST,DEOK,2844.48,2024-01-01 09:00:00,"(1, 1)",Monday,-0.5707992095291123
280,1/1/24 9:00,DOM,SOUTH,DOM,14225.585,2024-01-01 09:00:00,"(1, 1)",Monday,-0.18920928137216536
281,1/1/24 9:00,DPLCO,MIDATL,DPL,2048.456,2024-01-01 09:00:00,"(1, 1)",Monday,-0.5989564284816116
282,1/1/24 9:00,DUQ,WEST,DUQ,1450.076,2024-01-01 09:00:00,"(1, 1)",Monday,-0.5643746964401172
283,1/1/24 9:00,EASTON,MIDATL,DPL,31.428,2024-01-01 09:00:00,"(1, 1)",Monday,-0.25599324826707687
284,1/1/24 9:00,EKPC,WEST,EKPC,2022.115,2024-01-01 09:00:00,"(1, 1)",Monday,0.15159451527831402
285,1/1/24 9:00,JC,MIDATL,JC,2122.68,2024-01-01 09:00:00,"(1, 1)",Monday,-1.1016287984146957
286,1/1/24 9:00,ME,MIDATL,ME,1586.137,2024-01-01 09:00:00,"(1, 1)",Monday,-1.2843399567237028
287,1/1/24 9:00,OE,WEST,ATSI,6305.866,2024-01-01 09:00:00,"(1, 1)",Monday,-1.4182255864515243
289,1/1/24 9:00,PAPWR,WEST,ATSI,465.81,2024-01-01 09:00:00,"(1, 1)",Monday,-1.7078121446885401
290,1/1/24 9:00,PE,MIDATL,PE,4039.1,2024-01-01 09:00:00,"(1, 1)",Monday,-0.8981454527453363
291,1/1/24 9:00,PEPCO,MIDATL,PEP,2661.686,2024-01-01 09:00:00,"(1, 1)",Monday,-0.45641279773287596
292,1/1/24 9:00,PLCO,MIDATL,PL,4376.028,2024-01-01 09:00:00,"(1, 1)",Monday,-1.02526091493881
293,1/1/24 9:00,PN,MIDATL,PN,1816.473,2024-01-01 09:00:00,"(1, 1)",Monday,-1.0894309514476377
294,1/1/24 9:00,PS,MIDATL,PS,4010.886,2024-01-01 09:00:00,"(1, 1)",Monday,-1.4975640842190636
295,1/1/24 9:00,RECO,MIDATL,RECO,131.738,2024-01-01 09:00:00,"(1, 1)",Monday,-1.1404248814261209
296,1/1/24 9:00,SMECO,MIDATL,PEP,479.403,2024-01-01 09:00:00,"(1, 1)",Monday,0.008512001437215616
297,1/1/24 9:00,UGI,MIDATL,PL,121.988,2024-01-01 09:00:00,"(1, 1)",Monday,-0.8233372569004366
298,1/1/24 9:00,VMEU,MIDATL,AE,64.048,2024-01-01 09:00:00,"(1, 1)",Monday,-1.283547863814528
299,1/1/24 9:00,RTO,RTO,RTO,86631.583,2024-01-01 09:00:00,"(1, 1)",Monday,-0.806899894872643
300,1/1/24 10:00,AECO,MIDATL,AE,836.402,2024-01-01 10:00:00,"(1, 1)",Monday,-1.092980380420414
301,1/1/24 10:00,AEPAPT,WEST,AEP,4807.261,2024-01-01 10:00:00,"(1, 1)",Monday,-0.14320703824529168
302,1/1/24 10:00,AEPIMP,WEST,AEP,2711.19,2024-01-01 10:00:00,"(1, 1)",Monday,-1.5510575146906311
303,1/1/24 10:00,AEPKPT,WEST,AEP,759.242,2024-01-01 10:00:00,"(1, 1)",Monday,-0.029345334226493748
304,1/1/24 10:00,AEPOPT,WEST,AEP,6632.06,2024-01-01 10:00:00,"(1, 1)",Monday,-0.5435841187073
305,1/1/24 10:00,AP,WEST,AP,6042.766,2024-01-01 10:00:00,"(1, 1)",Monday,-0.21991973686076205
306,1/1/24 10:00,BC,MIDATL,BC,3493.215,2024-01-01 10:00:00,"(1, 1)",Monday,-0.40249684769038785
307,1/1/24 10:00,CE,WEST,CE,9310.355,2024-01-01 10:00:00,"(1, 1)",Monday,-1.0786830722876253
308,1/1/24 10:00,DAY,WEST,DAY,1907.0,2024-01-01 10:00:00,"(1, 1)",Monday,-0.6510697517618833
309,1/1/24 10:00,DEOK,WEST,DEOK,2931.996,2024-01-01 10:00:00,"(1, 1)",Monday,-0.36692251681728444
310,1/1/24 10:00,DOM,SOUTH,DOM,14154.2,2024-01-01 10:00:00,"(1, 1)",Monday,-0.22676595211820075
311,1/1/24 10:00,DPLCO,MIDATL,DPL,2032.687,2024-01-01 10:00:00,"(1, 1)",Monday,-0.642212838109109
312,1/1/24 10:00,DUQ,WEST,DUQ,1485.75,2024-01-01 10:00:00,"(1, 1)",Monday,-0.31800477517059633
313,1/1/24 10:00,EASTON,MIDATL,DPL,31.745,2024-01-01 10:00:00,"(1, 1)",Monday,-0.206507309889595
314,1/1/24 10:00,EKPC,WEST,EKPC,2041.286,2024-01-01 10:00:00,"(1, 1)",Monday,0.19158690442383958
315,1/1/24 10:00,JC,MIDATL,JC,2053.185,2024-01-01 10:00:00,"(1, 1)",Monday,-1.3137642087594428
316,1/1/24 10:00,ME,MIDATL,ME,1635.013,2024-01-01 10:00:00,"(1, 1)",Monday,-1.0708615592278512
317,1/1/24 10:00,OE,WEST,ATSI,6544.728,2024-01-01 10:00:00,"(1, 1)",Monday,-1.08917707056228
319,1/1/24 10:00,PAPWR,WEST,ATSI,490.3,2024-01-01 10:00:00,"(1, 1)",Monday,-1.3649467580583274
320,1/1/24 10:00,PE,MIDATL,PE,4045.554,2024-01-01 10:00:00,"(1, 1)",Monday,-0.8865081800294977
321,1/1/24 10:00,PEPCO,MIDATL,PEP,2737.449,2024-01-01 10:00:00,"(1, 1)",Monday,-0.27999254229140985
322,1/1/24 10:00,PLCO,MIDATL,PL,4496.373,2024-01-01 10:00:00,"(1, 1)",Monday,-0.8309568542627428
323,1/1/24 10:00,PN,MIDATL,PN,1893.738,2024-01-01 10:00:00,"(1, 1)",Monday,-0.7577302751724514
324,1/1/24 10:00,PS,MIDATL,PS,3883.585,2024-01-01 10:00:00,"(1, 1)",Monday,-1.7328369218174344
325,1/1/24 10:00,RECO,MIDATL,RECO,130.005,2024-01-01 10:00:00,"(1, 1)",Monday,-1.2398914264975291
326,1/1/24 10:00,SMECO,MIDATL,PEP,487.647,2024-01-01 10:00:00,"(1, 1)",Monday,0.08517057611400618
327,1/1/24 10:00,UGI,MIDATL,PL,127.058,2024-01-01 10:00:00,"(1, 1)",Monday,-0.5539153647692804
328,1/1/24 10:00,VMEU,MIDATL,AE,62.684,2024-01-01 10:00:00,"(1, 1)",Monday,-1.4223539538886882
329,1/1/24 10:00,RTO,RTO,RTO,87801.474,2024-01-01 10:00:00,"(1, 1)",Monday,-0.7013273512629007
330,1/1/24 11:00,AECO,MIDATL,AE,831.265,2024-01-01 11:00:00,"(1, 1)",Monday,-1.127851712282339
331,1/1/24 11:00,AEPAPT,WEST,AEP,4785.738,2024-01-01 11:00:00,"(1, 1)",Monday,-0.16882716254423197
332,1/1/24 11:00,AEPIMP,WEST,AEP,2781.91,2024-01-01 11:00:00,"(1, 1)",Monday,-1.3197306927721701
333,1/1/24 11:00,AEPKPT,WEST,AEP,763.643,2024-01-01 11:00:00,"(1, 1)",Monday,0.0006869314963756423
334,1/1/24 11:00,AEPOPT,WEST,AEP,6748.508,2024-01-01 11:00:00,"(1, 1)",Monday,-0.3937351640674474
335,1/1/24 11:00,AP,WEST,AP,6138.998,2024-01-01 11:00:00,"(1, 1)",Monday,-0.10080977248359306
336,1/1/24 11:00,BC,MIDATL,BC,3596.399,2024-01-01 11:00:00,"(1, 1)",Monday,-0.21506025932713643
337,1/1/24 11:00,CE,WEST,CE,9432.413,2024-01-01 11:00:00,"(1, 1)",Monday,-0.9837035244645133
338,1/1/24 11:00,DAY,WEST,DAY,1948.0,2024-01-01 11:00:00,"(1, 1)",Monday,-0.501755852718385
339,1/1/24 11:00,DEOK,WEST,DEOK,2997.584,2024-01-01 11:00:00,"(1, 1)",Monday,-0.2141291473581764
340,1/1/24 11:00,DOM,SOUTH,DOM,14146.338,2024-01-01 11:00:00,"(1, 1)",Monday,-0.23090226290345497
341,1/1/24 11:00,DPLCO,MIDATL,DPL,2047.633,2024-01-01 11:00:00,"(1, 1)",Monday,-0.6012140240883992
342,1/1/24 11:00,DUQ,WEST,DUQ,1515.517,2024-01-01 11:00:00,"(1, 1)",Monday,-0.11242946972601915
343,1/1/24 11:00,EASTON,MIDATL,DPL,31.644,2024-01-01 11:00:00,"(1, 1)",Monday,-0.22227412306349342
344,1/1/24 11:00,EKPC,WEST,EKPC,2065.121,2024-01-01 11:00:00,"(1, 1)",Monday,0.241308807051955
345,1/1/24 11:00,JC,MIDATL,JC,1977.023,2024-01-01 11:00:00,"(1, 1)",Monday,-1.5462508210722228
346,1/1/24 11:00,ME,MIDATL,ME,1672.108,2024-01-01 11:00:00,"(1, 1)",Monday,-0.908839684379078
347,1/1/24 11:00,OE,WEST,ATSI,6680.766,2024-01-01 11:00:00,"(1, 1)",Monday,-0.9017755500000272
349,1/1/24 11:00,PAPWR,WEST,ATSI,499.588,2024-01-01 11:00:00,"(1, 1)",Monday,-1.2349127151419772
350,1/1/24 11:00,PE,MIDATL,PE,4135.354,2024-01-01 11:00:00,"(1, 1)",Monday,-0.7245888912345989
351,1/1/24 11:00,PEPCO,MIDATL,PEP,2815.049,2024-01-01 11:00:00,"(1, 1)",Monday,-0.09929468420424636
352,1/1/24 11:00,PLCO,MIDATL,PL,4546.217,2024-01-01 11:00:00,"(1, 1)",Monday,-0.7504807929362401
353,1/1/24 11:00,PN,MIDATL,PN,1933.216,2024-01-01 11:00:00,"(1, 1)",Monday,-0.5882501833069013
354,1/1/24 11:00,PS,MIDATL,PS,3724.772,2024-01-01 11:00:00,"(1, 1)",Monday,-2.026349032150504
355,1/1/24 11:00,RECO,MIDATL,RECO,126.411,2024-01-01 11:00:00,"(1, 1)",Monday,-1.44617115124458
356,1/1/24 11:00,SMECO,MIDATL,PEP,492.345,2024-01-01 11:00:00,"(1, 1)",Monday,0.12885592107174104
357,1/1/24 11:00,UGI,MIDATL,PL,129.572,2024-01-01 11:00:00,"(1, 1)",Monday,-0.4203203673693347
358,1/1/24 11:00,VMEU,MIDATL,AE,59.699,2024-01-01 11:00:00,"(1, 1)",Monday,-1.726119480920482
359,1/1/24 11:00,RTO,RTO,RTO,88661.831,2024-01-01 11:00:00,"(1, 1)",Monday,-0.6236875737943611
360,1/1/24 12:00,AECO,MIDATL,AE,859.286,2024-01-01 12:00:00,"(1, 1)",Monday,-0.9376376593130983
361,1/1/24 12:00,AEPAPT,WEST,AEP,4702.877,2024-01-01 12:00:00,"(1, 1)",Monday,-0.2674616056764382
362,1/1/24 12:00,AEPIMP,WEST,AEP,2770.632,2024-01-01 12:00:00,"(1, 1)",Monday,-1.3566213021838835
363,1/1/24 12:00,AEPKPT,WEST,AEP,766.874,2024-01-01 12:00:00,"(1, 1)",Monday,0.022735159297009443
364,1/1/24 12:00,AEPOPT,WEST,AEP,6753.925,2024-01-01 12:00:00,"(1, 1)",Monday,-0.38676439782599936
365,1/1/24 12:00,AP,WEST,AP,6170.78,2024-01-01 12:00:00,"(1, 1)",Monday,-0.06147199619467456
366,1/1/24 12:00,BC,MIDATL,BC,3647.104,2024-01-01 12:00:00,"(1, 1)",Monday,-0.12295322516526375
367,1/1/24 12:00,CE,WEST,CE,9583.864,2024-01-01 12:00:00,"(1, 1)",Monday,-0.8658517859684052
368,1/1/24 12:00,DAY,WEST,DAY,1957.0,2024-01-01 12:00:00,"(1, 1)",Monday,-0.4689796309771292
369,1/1/24 12:00,DEOK,WEST,DEOK,3022.232,2024-01-01 12:00:00,"(1, 1)",Monday,-0.1567093301594795
370,1/1/24 12:00,DOM,SOUTH,DOM,14126.998,2024-01-01 12:00:00,"(1, 1)",Monday,-0.2410773138557327
371,1/1/24 12:00,DPLCO,MIDATL,DPL,2050.437,2024-01-01 12:00:00,"(1, 1)",Monday,-0.5935222888740233
372,1/1/24 12:00,DUQ,WEST,DUQ,1532.142,2024-01-01 12:00:00,"(1, 1)",Monday,0.0023852396170819194
373,1/1/24 12:00,EASTON,MIDATL,DPL,31.519,2024-01-01 12:00:00,"(1, 1)",Monday,-0.24178750570445628
374,1/1/24 12:00,EKPC,WEST,EKPC,2116.012,2024-01-01 12:00:00,"(1, 1)",Monday,0.3474719011005148
375,1/1/24 12:00,JC,MIDATL,JC,2070.426,2024-01-01 12:00:00,"(1, 1)",Monday,-1.261135579221292
376,1/1/24 12:00,ME,MIDATL,ME,1679.653,2024-01-01 12:00:00,"(1, 1)",Monday,-0.8758849722687126
377,1/1/24 12:00,OE,WEST,ATSI,6770.232,2024-01-01 12:00:00,"(1, 1)",Monday,-0.7785301006504143
379,1/1/24 12:00,PAPWR,WEST,ATSI,508.359,2024-01-01 12:00:00,"(1, 1)",Monday,-1.1121167859409327
380,1/1/24 12:00,PE,MIDATL,PE,4234.016,2024-01-01 12:00:00,"(1, 1)",Monday,-0.5466904405543965
381,1/1/24 12:00,PEPCO,MIDATL,PEP,2878.36,2024-01-01 12:00:00,"(1, 1)",Monday,0.04813008504003777
382,1/1/24 12:00,PLCO,MIDATL,PL,4585.926,2024-01-01 12:00:00,"(1, 1)",Monday,-0.6863682835225865
383,1/1/24 12:00,PN,MIDATL,PN,1946.106,2024-01-01 12:00:00,"(1, 1)",Monday,-0.532913074432415
384,1/1/24 12:00,PS,MIDATL,PS,3951.656,2024-01-01 12:00:00,"(1, 1)",Monday,-1.607030704048849
385,1/1/24 12:00,RECO,MIDATL,RECO,131.626,2024-01-01 12:00:00,"(1, 1)",Monday,-1.1468531867048266
386,1/1/24 12:00,SMECO,MIDATL,PEP,493.908,2024-01-01 12:00:00,"(1, 1)",Monday,0.14338980659088504
387,1/1/24 12:00,UGI,MIDATL,PL,131.599,2024-01-01 12:00:00,"(1, 1)",Monday,-0.3126047509295223
388,1/1/24 12:00,VMEU,MIDATL,AE,61.604,2024-01-01 12:00:00,"(1, 1)",Monday,-1.5322590691966738
389,1/1/24 12:00,RTO,RTO,RTO,89569.153,2024-01-01 12:00:00,"(1, 1)",Monday,-0.5418096113063358
390,1/1/24 13:00,AECO,MIDATL,AE,916.235,2024-01-01 13:00:00,"(1, 1)",Monday,-0.5510525944494133
391,1/1/24 13:00,AEPAPT,WEST,AEP,4641.985,2024-01-01 13:00:00,"(1, 1)",Monday,-0.33994502382498065
392,1/1/24 13:00,AEPIMP,WEST,AEP,2778.139,2024-01-01 13:00:00,"(1, 1)",Monday,-1.332065724523506
393,1/1/24 13:00,AEPKPT,WEST,AEP,767.068,2024-01-01 13:00:00,"(1, 1)",Monday,0.024059008320012253
394,1/1/24 13:00,AEPOPT,WEST,AEP,6755.298,2024-01-01 13:00:00,"(1, 1)",Monday,-0.3849975781749924
395,1/1/24 13:00,AP,WEST,AP,6126.254,2024-01-01 13:00:00,"(1, 1)",Monday,-0.1165835004121678
396,1/1/24 13:00,BC,MIDATL,BC,3672.017,2024-01-01 13:00:00,"(1, 1)",Monday,-0.07769807198363002
397,1/1/24 13:00,CE,WEST,CE,9734.067,2024-01-01 13:00:00,"(1, 1)",Monday,-0.74897117984939
398,1/1/24 13:00,DAY,WEST,DAY,1945.0,2024-01-01 13:00:00,"(1, 1)",Monday,-0.5126812599654702
399,1/1/24 13:00,DEOK,WEST,DEOK,3014.938,2024-01-01 13:00:00,"(1, 1)",Monday,-0.173701384145494
400,1/1/24 13:00,DOM,SOUTH,DOM,14130.245,2024-01-01 13:00:00,"(1, 1)",Monday,-0.2393690206581082
401,1/1/24 13:00,DPLCO,MIDATL,DPL,2064.061,2024-01-01 13:00:00,"(1, 1)",Monday,-0.5561498920977516
402,1/1/24 13:00,DUQ,WEST,DUQ,1537.695,2024-01-01 13:00:00,"(1, 1)",Monday,0.040735079074659473
403,1/1/24 13:00,EASTON,MIDATL,DPL,31.538,2024-01-01 13:00:00,"(1, 1)",Monday,-0.23882147154302966
404,1/1/24 13:00,EKPC,WEST,EKPC,2084.287,2024-01-01 13:00:00,"(1, 1)",Monday,0.2812907657584977
405,1/1/24 13:00,JC,MIDATL,JC,2241.787,2024-01-01 13:00:00,"(1, 1)",Monday,-0.7380513853643782
406,1/1/24 13:00,ME,MIDATL,ME,1672.304,2024-01-01 13:00:00,"(1, 1)",Monday,-0.9079836043825723
407,1/1/24 13:00,OE,WEST,ATSI,6872.335,2024-01-01 13:00:00,"(1, 1)",Monday,-0.6378763314538091
409,1/1/24 13:00,PAPWR,WEST,ATSI,508.225,2024-01-01 13:00:00,"(1, 1)",Monday,-1.1139928154145313
410,1/1/24 13:00,PE,MIDATL,PE,4314.831,2024-01-01 13:00:00,"(1, 1)",Monday,-0.40097209618958807
411,1/1/24 13:00,PEPCO,MIDATL,PEP,2880.843,2024-01-01 13:00:00,"(1, 1)",Monday,0.05391195078269726
412,1/1/24 13:00,PLCO,MIDATL,PL,4572.183,2024-01-01 13:00:00,"(1, 1)",Monday,-0.7085571630428931
413,1/1/24 13:00,PN,MIDATL,PN,1935.092,2024-01-01 13:00:00,"(1, 1)",Monday,-0.5801964659873864
414,1/1/24 13:00,PS,MIDATL,PS,4210.014,2024-01-01 13:00:00,"(1, 1)",Monday,-1.1295433333585954
415,1/1/24 13:00,RECO,MIDATL,RECO,136.563,2024-01-01 13:00:00,"(1, 1)",Monday,-0.8634911941961485
416,1/1/24 13:00,SMECO,MIDATL,PEP,495.557,2024-01-01 13:00:00,"(1, 1)",Monday,0.15872338126847216
417,1/1/24 13:00,UGI,MIDATL,PL,131.032,2024-01-01 13:00:00,"(1, 1)",Monday,-0.3427353649015853
418,1/1/24 13:00,VMEU,MIDATL,AE,66.352,2024-01-01 13:00:00,"(1, 1)",Monday,-1.049083617824158
419,1/1/24 13:00,RTO,RTO,RTO,90276.945,2024-01-01 13:00:00,"(1, 1)",Monday,-0.47793750545491315
420,1/1/24 14:00,AECO,MIDATL,AE,972.192,2024-01-01 14:00:00,"(1, 1)",Monday,-0.1712014912767995
421,1/1/24 14:00,AEPAPT,WEST,AEP,4597.925,2024-01-01 14:00:00,"(1, 1)",Monday,-0.392392297746427
422,1/1/24 14:00,AEPIMP,WEST,AEP,2830.281,2024-01-01 14:00:00,"(1, 1)",Monday,-1.1615079876955592
423,1/1/24 14:00,AEPKPT,WEST,AEP,769.479,2024-01-01 14:00:00,"(1, 1)",Monday,0.04051158561104582
424,1/1/24 14:00,AEPOPT,WEST,AEP,6719.699,2024-01-01 14:00:00,"(1, 1)",Monday,-0.4308074927825783
425,1/1/24 14:00,AP,WEST,AP,6112.38,2024-01-01 14:00:00,"(1, 1)",Monday,-0.13375587182467943
426,1/1/24 14:00,BC,MIDATL,BC,3691.983,2024-01-01 14:00:00,"(1, 1)",Monday,-0.04142928105421507
427,1/1/24 14:00,CE,WEST,CE,9818.365,2024-01-01 14:00:00,"(1, 1)",Monday,-0.6833746116408932
428,1/1/24 14:00,DAY,WEST,DAY,1940.0,2024-01-01 14:00:00,"(1, 1)",Monday,-0.5308902720439456
429,1/1/24 14:00,DEOK,WEST,DEOK,2990.603,2024-01-01 14:00:00,"(1, 1)",Monday,-0.23039203862173074
430,1/1/24 14:00,DOM,SOUTH,DOM,14175.814,2024-01-01 14:00:00,"(1, 1)",Monday,-0.2153945172018344
431,1/1/24 14:00,DPLCO,MIDATL,DPL,2064.467,2024-01-01 14:00:00,"(1, 1)",Monday,-0.5550361815067971
432,1/1/24 14:00,DUQ,WEST,DUQ,1544.265,2024-01-01 14:00:00,"(1, 1)",Monday,0.08610847097746806
433,1/1/24 14:00,EASTON,MIDATL,DPL,29.945,2024-01-01 14:00:00,"(1, 1)",Monday,-0.4875000199194605
434,1/1/24 14:00,EKPC,WEST,EKPC,2120.23,2024-01-01 14:00:00,"(1, 1)",Monday,0.35627101942589273
435,1/1/24 14:00,JC,MIDATL,JC,2310.277,2024-01-01 14:00:00,"(1, 1)",Monday,-0.5289837653267958
436,1/1/24 14:00,ME,MIDATL,ME,1665.51,2024-01-01 14:00:00,"(1, 1)",Monday,-0.937658132424696
437,1/1/24 14:00,OE,WEST,ATSI,6847.477,2024-01-01 14:00:00,"(1, 1)",Monday,-0.672119903089209
439,1/1/24 14:00,PAPWR,WEST,ATSI,506.991,2024-01-01 14:00:00,"(1, 1)",Monday,-1.1312690868355888
440,1/1/24 14:00,PE,MIDATL,PE,4376.284,2024-01-01 14:00:00,"(1, 1)",Monday,-0.2901655699722961
441,1/1/24 14:00,PEPCO,MIDATL,PEP,2884.248,2024-01-01 14:00:00,"(1, 1)",Monday,0.06184076788046567
